id,name,description,price,stock_quantity,category_id
17777,ShopX computers_accessories Product 17777,ShopX catalog item in computers_accessories. Photos=5; weight_g=250.0.,69.0,11,19
17778,ShopX health_beauty Product 17778,ShopX catalog item in health_beauty. Photos=1; weight_g=150.0.,156.0,11,47
17779,ShopX home_appliances Product 17779,ShopX catalog item in home_appliances. Photos=1; weight_g=100.0.,10.0,12,48
17780,ShopX bed_bath_table Product 17780,ShopX catalog item in bed_bath_table. Photos=2; weight_g=900.0.,54.99,11,11
17781,ShopX bed_bath_table Product 17781,ShopX catalog item in bed_bath_table. Photos=1; weight_g=1754.0.,169.4,11,11
17782,ShopX housewares Product 17782,ShopX catalog item in housewares. Photos=1; weight_g=900.0.,29.9,11,53
17783,ShopX auto Product 17783,ShopX catalog item in auto. Photos=1; weight_g=1200.0.,69.4,11,9
17784,ShopX housewares Product 17784,ShopX catalog item in housewares. Photos=1; weight_g=3100.0.,371.2,11,53
17785,ShopX cool_stuff Product 17785,ShopX catalog item in cool_stuff. Photos=1; weight_g=3075.0.,259.0,11,24
17786,ShopX furniture_decor Product 17786,ShopX catalog item in furniture_decor. Photos=2; weight_g=1050.0.,29.99,12,43
17787,ShopX musical_instruments Product 17787,ShopX catalog item in musical_instruments. Photos=3; weight_g=700.0.,299.36,11,60
17788,ShopX bed_bath_table Product 17788,ShopX catalog item in bed_bath_table. Photos=3; weight_g=16800.0.,210.0,11,11
17789,ShopX furniture_bedroom Product 17789,ShopX catalog item in furniture_bedroom. Photos=2; weight_g=10200.0.,150.0,11,42
17790,ShopX auto Product 17790,ShopX catalog item in auto. Photos=8; weight_g=2700.0.,129.49,13,9
17791,ShopX furniture_decor Product 17791,ShopX catalog item in furniture_decor. Photos=3; weight_g=700.0.,42.99,11,43
17792,ShopX toys Product 17792,ShopX catalog item in toys. Photos=2; weight_g=1500.0.,63.9,11,73
17793,ShopX auto Product 17793,ShopX catalog item in auto. Photos=2; weight_g=100.0.,10.9,11,9
17794,ShopX cool_stuff Product 17794,ShopX catalog item in cool_stuff. Photos=3; weight_g=11100.0.,299.0,11,24
17795,ShopX perfumery Product 17795,ShopX catalog item in perfumery. Photos=3; weight_g=200.0.,20.9,11,63
17796,ShopX garden_tools Product 17796,ShopX catalog item in garden_tools. Photos=2; weight_g=10700.0.,59.0,11,46
17797,ShopX office_furniture Product 17797,ShopX catalog item in office_furniture. Photos=1; weight_g=17400.0.,189.99,11,61
17798,ShopX sports_leisure Product 17798,ShopX catalog item in sports_leisure. Photos=5; weight_g=550.0.,66.0,11,69
17799,ShopX housewares Product 17799,ShopX catalog item in housewares. Photos=3; weight_g=900.0.,43.56,11,53
17800,ShopX telephony Product 17800,ShopX catalog item in telephony. Photos=3; weight_g=50.0.,28.9,11,72
17801,ShopX Portateis Cozinha E Preparadores De Alimentos Product 17801,ShopX catalog item in Portateis Cozinha E Preparadores De Alimentos. Photos=5; weight_g=7350.0.,979.0,11,3
17802,ShopX agro_industry_and_commerce Product 17802,ShopX catalog item in agro_industry_and_commerce. Photos=6; weight_g=9700.0.,799.99,11,4
17803,ShopX toys Product 17803,ShopX catalog item in toys. Photos=2; weight_g=550.0.,160.0,12,73
17804,ShopX housewares Product 17804,ShopX catalog item in housewares. Photos=2; weight_g=550.0.,109.9,11,53
17805,ShopX computers_accessories Product 17805,ShopX catalog item in computers_accessories. Photos=3; weight_g=300.0.,65.69,11,19
17806,ShopX furniture_decor Product 17806,ShopX catalog item in furniture_decor. Photos=1; weight_g=650.0.,37.9,11,43
17807,ShopX sports_leisure Product 17807,ShopX catalog item in sports_leisure. Photos=3; weight_g=1400.0.,49.9,11,69
17808,ShopX housewares Product 17808,ShopX catalog item in housewares. Photos=1; weight_g=1400.0.,32.76,11,53
17809,ShopX fashion_bags_accessories Product 17809,ShopX catalog item in fashion_bags_accessories. Photos=1; weight_g=150.0.,85.0,11,32
17810,ShopX electronics Product 17810,ShopX catalog item in electronics. Photos=1; weight_g=900.0.,69.9,11,30
17811,ShopX musical_instruments Product 17811,ShopX catalog item in musical_instruments. Photos=1; weight_g=1100.0.,99.0,11,60
17812,ShopX cool_stuff Product 17812,ShopX catalog item in cool_stuff. Photos=2; weight_g=1850.0.,44.99,14,24
17813,ShopX auto Product 17813,ShopX catalog item in auto. Photos=1; weight_g=150.0.,27.5,11,9
17814,ShopX construction_tools_construction Product 17814,ShopX catalog item in construction_tools_construction. Photos=2; weight_g=283.0.,31.9,11,21
17815,ShopX toys Product 17815,ShopX catalog item in toys. Photos=1; weight_g=20800.0.,253.99,11,73
17816,ShopX fixed_telephony Product 17816,ShopX catalog item in fixed_telephony. Photos=2; weight_g=6050.0.,1295.0,11,38
17817,ShopX home_appliances Product 17817,ShopX catalog item in home_appliances. Photos=1; weight_g=100.0.,16.6,11,48
17818,ShopX furniture_decor Product 17818,ShopX catalog item in furniture_decor. Photos=2; weight_g=500.0.,14.9,11,43
17819,ShopX books_general_interest Product 17819,ShopX catalog item in books_general_interest. Photos=1; weight_g=800.0.,29.9,11,12
17820,ShopX housewares Product 17820,ShopX catalog item in housewares. Photos=1; weight_g=5150.0.,69.36,11,53
17821,ShopX watches_gifts Product 17821,ShopX catalog item in watches_gifts. Photos=3; weight_g=550.0.,1850.0,11,74
17822,ShopX housewares Product 17822,ShopX catalog item in housewares. Photos=1; weight_g=345.0.,35.9,11,53
17823,ShopX stationery Product 17823,ShopX catalog item in stationery. Photos=1; weight_g=5850.0.,139.0,11,70
17824,ShopX bed_bath_table Product 17824,ShopX catalog item in bed_bath_table. Photos=1; weight_g=600.0.,53.2,13,11
17825,ShopX auto Product 17825,ShopX catalog item in auto. Photos=1; weight_g=2000.0.,29.9,11,9
17826,ShopX telephony Product 17826,ShopX catalog item in telephony. Photos=6; weight_g=300.0.,28.99,11,72
17827,ShopX pet_shop Product 17827,ShopX catalog item in pet_shop. Photos=2; weight_g=1250.0.,49.0,12,64
17828,ShopX electronics Product 17828,ShopX catalog item in electronics. Photos=1; weight_g=400.0.,169.0,11,30
17829,ShopX health_beauty Product 17829,ShopX catalog item in health_beauty. Photos=2; weight_g=200.0.,67.8,11,47
17830,ShopX garden_tools Product 17830,ShopX catalog item in garden_tools. Photos=1; weight_g=400.0.,72.8,11,46
17831,ShopX bed_bath_table Product 17831,ShopX catalog item in bed_bath_table. Photos=2; weight_g=175.0.,14.9,12,11
17832,ShopX garden_tools Product 17832,ShopX catalog item in garden_tools. Photos=1; weight_g=600.0.,82.9,11,46
17833,ShopX sports_leisure Product 17833,ShopX catalog item in sports_leisure. Photos=2; weight_g=1350.0.,103.9,13,69
17834,ShopX watches_gifts Product 17834,ShopX catalog item in watches_gifts. Photos=3; weight_g=740.0.,1144.49,11,74
17835,ShopX watches_gifts Product 17835,ShopX catalog item in watches_gifts. Photos=4; weight_g=700.0.,679.0,11,74
17836,ShopX bed_bath_table Product 17836,ShopX catalog item in bed_bath_table. Photos=2; weight_g=950.0.,99.9,11,11
17837,ShopX bed_bath_table Product 17837,ShopX catalog item in bed_bath_table. Photos=1; weight_g=2300.0.,155.99,11,11
17838,ShopX housewares Product 17838,ShopX catalog item in housewares. Photos=2; weight_g=1250.0.,54.9,11,53
17839,ShopX small_appliances_home_oven_and_coffee Product 17839,ShopX catalog item in small_appliances_home_oven_and_coffee. Photos=1; weight_g=1600.0.,71.9,11,68
17840,ShopX housewares Product 17840,ShopX catalog item in housewares. Photos=1; weight_g=1138.0.,80.52,11,53
17841,ShopX bed_bath_table Product 17841,ShopX catalog item in bed_bath_table. Photos=3; weight_g=2500.0.,166.89,11,11
17842,ShopX housewares Product 17842,ShopX catalog item in housewares. Photos=1; weight_g=383.0.,22.9,11,53
17843,ShopX health_beauty Product 17843,ShopX catalog item in health_beauty. Photos=1; weight_g=1250.0.,48.9,11,47
17844,ShopX pet_shop Product 17844,ShopX catalog item in pet_shop. Photos=18; weight_g=2600.0.,88.6,11,64
17845,ShopX housewares Product 17845,ShopX catalog item in housewares. Photos=2; weight_g=200.0.,23.75,11,53
17846,ShopX garden_tools Product 17846,ShopX catalog item in garden_tools. Photos=6; weight_g=4200.0.,69.0,13,46
17847,ShopX health_beauty Product 17847,ShopX catalog item in health_beauty. Photos=2; weight_g=500.0.,69.9,13,47
17848,ShopX furniture_decor Product 17848,ShopX catalog item in furniture_decor. Photos=1; weight_g=1200.0.,109.9,11,43
17849,ShopX furniture_decor Product 17849,ShopX catalog item in furniture_decor. Photos=1; weight_g=7150.0.,45.0,11,43
17850,ShopX perfumery Product 17850,ShopX catalog item in perfumery. Photos=1; weight_g=50.0.,13.99,12,63
17851,ShopX cool_stuff Product 17851,ShopX catalog item in cool_stuff. Photos=2; weight_g=2100.0.,75.0,11,24
17852,ShopX furniture_decor Product 17852,ShopX catalog item in furniture_decor. Photos=2; weight_g=1000.0.,69.9,11,43
17853,ShopX baby Product 17853,ShopX catalog item in baby. Photos=2; weight_g=7950.0.,379.99,11,10
17854,ShopX health_beauty Product 17854,ShopX catalog item in health_beauty. Photos=2; weight_g=250.0.,22.0,11,47
17855,ShopX auto Product 17855,ShopX catalog item in auto. Photos=3; weight_g=850.0.,654.49,11,9
17856,ShopX home_appliances Product 17856,ShopX catalog item in home_appliances. Photos=2; weight_g=250.0.,29.9,11,48
17857,ShopX housewares Product 17857,ShopX catalog item in housewares. Photos=4; weight_g=450.0.,39.9,11,53
17858,ShopX watches_gifts Product 17858,ShopX catalog item in watches_gifts. Photos=3; weight_g=250.0.,288.0,11,74
17859,ShopX auto Product 17859,ShopX catalog item in auto. Photos=1; weight_g=2900.0.,122.11,11,9
17860,ShopX health_beauty Product 17860,ShopX catalog item in health_beauty. Photos=1; weight_g=417.0.,154.9,11,47
17861,ShopX furniture_decor Product 17861,ShopX catalog item in furniture_decor. Photos=2; weight_g=750.0.,59.9,11,43
17862,ShopX watches_gifts Product 17862,ShopX catalog item in watches_gifts. Photos=2; weight_g=2200.0.,307.95,11,74
17863,ShopX garden_tools Product 17863,ShopX catalog item in garden_tools. Photos=1; weight_g=900.0.,87.0,11,46
17864,ShopX health_beauty Product 17864,ShopX catalog item in health_beauty. Photos=1; weight_g=1300.0.,198.9,11,47
17865,ShopX sports_leisure Product 17865,ShopX catalog item in sports_leisure. Photos=1; weight_g=1300.0.,159.9,11,69
17866,ShopX garden_tools Product 17866,ShopX catalog item in garden_tools. Photos=2; weight_g=4900.0.,249.9,11,46
17867,ShopX housewares Product 17867,ShopX catalog item in housewares. Photos=2; weight_g=1190.0.,86.5,12,53
17868,ShopX health_beauty Product 17868,ShopX catalog item in health_beauty. Photos=1; weight_g=200.0.,12.99,13,47
17869,ShopX auto Product 17869,ShopX catalog item in auto. Photos=2; weight_g=1200.0.,64.8,11,9
17870,ShopX furniture_decor Product 17870,ShopX catalog item in furniture_decor. Photos=1; weight_g=2050.0.,99.0,11,43
17871,ShopX auto Product 17871,ShopX catalog item in auto. Photos=4; weight_g=350.0.,99.0,11,9
17872,ShopX furniture_decor Product 17872,ShopX catalog item in furniture_decor. Photos=4; weight_g=400.0.,72.4,11,43
17873,ShopX telephony Product 17873,ShopX catalog item in telephony. Photos=2; weight_g=100.0.,45.0,11,72
17874,ShopX furniture_decor Product 17874,ShopX catalog item in furniture_decor. Photos=1; weight_g=3100.0.,79.0,11,43
17875,ShopX bed_bath_table Product 17875,ShopX catalog item in bed_bath_table. Photos=1; weight_g=850.0.,38.99,11,11
17876,ShopX computers_accessories Product 17876,ShopX catalog item in computers_accessories. Photos=2; weight_g=200.0.,279.89,11,19
17877,ShopX sports_leisure Product 17877,ShopX catalog item in sports_leisure. Photos=3; weight_g=500.0.,98.49,11,69
17878,ShopX housewares Product 17878,ShopX catalog item in housewares. Photos=1; weight_g=950.0.,18.0,12,53
17879,ShopX construction_tools_safety Product 17879,ShopX catalog item in construction_tools_safety. Photos=1; weight_g=700.0.,173.9,11,23
17880,ShopX watches_gifts Product 17880,ShopX catalog item in watches_gifts. Photos=4; weight_g=1150.0.,1109.0,11,74
17881,ShopX computers_accessories Product 17881,ShopX catalog item in computers_accessories. Photos=3; weight_g=150.0.,199.9,11,19
17882,ShopX auto Product 17882,ShopX catalog item in auto. Photos=5; weight_g=11175.0.,319.0,11,9
17883,ShopX bed_bath_table Product 17883,ShopX catalog item in bed_bath_table. Photos=1; weight_g=600.0.,41.99,11,11
17884,ShopX furniture_decor Product 17884,ShopX catalog item in furniture_decor. Photos=1; weight_g=9050.0.,45.0,12,43
17885,ShopX telephony Product 17885,ShopX catalog item in telephony. Photos=3; weight_g=50.0.,13.97,11,72
17886,ShopX sports_leisure Product 17886,ShopX catalog item in sports_leisure. Photos=6; weight_g=700.0.,135.0,11,69
17887,ShopX christmas_supplies Product 17887,ShopX catalog item in christmas_supplies. Photos=1; weight_g=250.0.,7.84,11,16
17888,ShopX construction_tools_construction Product 17888,ShopX catalog item in construction_tools_construction. Photos=1; weight_g=3000.0.,79.0,11,21
17889,ShopX baby Product 17889,ShopX catalog item in baby. Photos=1; weight_g=2100.0.,149.9,11,10
17890,ShopX bed_bath_table Product 17890,ShopX catalog item in bed_bath_table. Photos=1; weight_g=200.0.,16.9,11,11
17891,ShopX musical_instruments Product 17891,ShopX catalog item in musical_instruments. Photos=1; weight_g=10700.0.,310.0,11,60
17892,ShopX bed_bath_table Product 17892,ShopX catalog item in bed_bath_table. Photos=2; weight_g=683.0.,59.9,11,11
17893,ShopX perfumery Product 17893,ShopX catalog item in perfumery. Photos=1; weight_g=133.0.,49.0,11,63
17894,ShopX computers_accessories Product 17894,ShopX catalog item in computers_accessories. Photos=1; weight_g=817.0.,189.89,12,19
17895,ShopX furniture_decor Product 17895,ShopX catalog item in furniture_decor. Photos=1; weight_g=12900.0.,250.0,11,43
17896,ShopX bed_bath_table Product 17896,ShopX catalog item in bed_bath_table. Photos=1; weight_g=1000.0.,60.0,11,11
17897,ShopX consoles_games Product 17897,ShopX catalog item in consoles_games. Photos=1; weight_g=300.0.,34.9,11,20
17898,ShopX bed_bath_table Product 17898,ShopX catalog item in bed_bath_table. Photos=1; weight_g=1500.0.,95.99,11,11
17899,ShopX toys Product 17899,ShopX catalog item in toys. Photos=1; weight_g=1000.0.,126.5,11,73
17900,ShopX health_beauty Product 17900,ShopX catalog item in health_beauty. Photos=1; weight_g=320.0.,29.9,11,47
17901,ShopX garden_tools Product 17901,ShopX catalog item in garden_tools. Photos=1; weight_g=1500.0.,779.0,11,46
17902,ShopX health_beauty Product 17902,ShopX catalog item in health_beauty. Photos=1; weight_g=583.0.,17.82,12,47
17903,ShopX sports_leisure Product 17903,ShopX catalog item in sports_leisure. Photos=5; weight_g=700.0.,119.9,11,69
17904,ShopX baby Product 17904,ShopX catalog item in baby. Photos=4; weight_g=5962.0.,887.0,11,10
17905,ShopX construction_tools_construction Product 17905,ShopX catalog item in construction_tools_construction. Photos=2; weight_g=100.0.,18.63,11,21
17906,ShopX health_beauty Product 17906,ShopX catalog item in health_beauty. Photos=2; weight_g=2350.0.,119.9,11,47
17907,ShopX toys Product 17907,ShopX catalog item in toys. Photos=1; weight_g=350.0.,82.9,11,73
17908,ShopX housewares Product 17908,ShopX catalog item in housewares. Photos=1; weight_g=1600.0.,14.56,11,53
17909,ShopX stationery Product 17909,ShopX catalog item in stationery. Photos=6; weight_g=100.0.,20.9,11,70
17910,ShopX home_construction Product 17910,ShopX catalog item in home_construction. Photos=7; weight_g=750.0.,79.9,11,52
17911,ShopX market_place Product 17911,ShopX catalog item in market_place. Photos=1; weight_g=700.0.,67.4,11,58
17912,ShopX telephony Product 17912,ShopX catalog item in telephony. Photos=2; weight_g=90.0.,18.99,11,72
17913,ShopX perfumery Product 17913,ShopX catalog item in perfumery. Photos=1; weight_g=382.0.,160.65,11,63
17914,ShopX furniture_decor Product 17914,ShopX catalog item in furniture_decor. Photos=3; weight_g=1300.0.,119.0,11,43
17915,ShopX bed_bath_table Product 17915,ShopX catalog item in bed_bath_table. Photos=1; weight_g=30000.0.,366.4,11,11
17916,ShopX furniture_decor Product 17916,ShopX catalog item in furniture_decor. Photos=1; weight_g=650.0.,39.0,11,43
17917,ShopX health_beauty Product 17917,ShopX catalog item in health_beauty. Photos=1; weight_g=100.0.,25.5,11,47
17918,ShopX computers_accessories Product 17918,ShopX catalog item in computers_accessories. Photos=1; weight_g=350.0.,29.99,13,19
17919,ShopX electronics Product 17919,ShopX catalog item in electronics. Photos=1; weight_g=100.0.,119.0,11,30
17920,ShopX baby Product 17920,ShopX catalog item in baby. Photos=2; weight_g=6200.0.,139.0,11,10
17921,ShopX auto Product 17921,ShopX catalog item in auto. Photos=2; weight_g=100.0.,16.9,11,9
17922,ShopX garden_tools Product 17922,ShopX catalog item in garden_tools. Photos=10; weight_g=1300.0.,30.9,11,46
17923,ShopX electronics Product 17923,ShopX catalog item in electronics. Photos=3; weight_g=8550.0.,249.0,11,30
17924,ShopX baby Product 17924,ShopX catalog item in baby. Photos=2; weight_g=13800.0.,195.9,11,10
17925,ShopX furniture_decor Product 17925,ShopX catalog item in furniture_decor. Photos=4; weight_g=800.0.,79.9,11,43
17926,ShopX fashion_bags_accessories Product 17926,ShopX catalog item in fashion_bags_accessories. Photos=3; weight_g=440.0.,52.65,11,32
